fips,region,time,firms,establishments,net_change,total_job_gains,expanding_job_gains,opening_job_gains,total_job_losses,contracting_job_losses,closing_job_losses
02,Alaska,1995,1048.0,1050.0,4381.0,4381.0,0.0,4381.0,0.0,0.0,0.0
02,Alaska,1996,960.0,962.0,3821.0,3821.0,0.0,3821.0,0.0,0.0,0.0
02,Alaska,1997,965.0,965.0,4259.0,4259.0,0.0,4259.0,0.0,0.0,0.0
02,Alaska,1998,987.0,987.0,3831.0,3831.0,0.0,3831.0,0.0,0.0,0.0
02,Alaska,1999,820.0,820.0,3405.0,3405.0,0.0,3405.0,0.0,0.0,0.0
02,Alaska,2000,823.0,824.0,4157.0,4157.0,0.0,4157.0,0.0,0.0,0.0
02,Alaska,2001,773.0,773.0,3705.0,3705.0,0.0,3705.0,0.0,0.0,0.0
02,Alaska,2002,957.0,958.0,3977.0,3977.0,0.0,3977.0,0.0,0.0,0.0
02,Alaska,2003,831.0,831.0,3526.0,3526.0,0.0,3526.0,0.0,0.0,0.0
02,Alaska,2004,877.0,880.0,3557.0,3557.0,0.0,3557.0,0.0,0.0,0.0
02,Alaska,2005,794.0,794.0,3117.0,3117.0,0.0,3117.0,0.0,0.0,0.0
02,Alaska,2006,787.0,787.0,2822.0,2822.0,0.0,2822.0,0.0,0.0,0.0
02,Alaska,2007,763.0,763.0,3573.0,3573.0,0.0,3573.0,0.0,0.0,0.0
02,Alaska,2008,775.0,775.0,3033.0,3033.0,0.0,3033.0,0.0,0.0,0.0
02,Alaska,2009,722.0,722.0,2738.0,2738.0,0.0,2738.0,0.0,0.0,0.0
02,Alaska,2010,652.0,652.0,2564.0,2564.0,0.0,2564.0,0.0,0.0,0.0
02,Alaska,2011,637.0,637.0,2866.0,2866.0,0.0,2866.0,0.0,0.0,0.0
02,Alaska,2012,644.0,644.0,2596.0,2596.0,0.0,2596.0,0.0,0.0,0.0
02,Alaska,2013,672.0,672.0,2604.0,2604.0,0.0,2604.0,0.0,0.0,0.0
02,Alaska,2014,623.0,623.0,2364.0,2364.0,0.0,2364.0,0.0,0.0,0.0
02,Alaska,2015,640.0,640.0,2216.0,2216.0,0.0,2216.0,0.0,0.0,0.0
02,Alaska,2016,664.0,664.0,2634.0,2634.0,0.0,2634.0,0.0,0.0,0.0
02,Alaska,2017,682.0,682.0,2537.0,2537.0,0.0,2537.0,0.0,0.0,0.0
02,Alaska,2018,719.0,719.0,3065.0,3065.0,0.0,3065.0,0.0,0.0,0.0
02,Alaska,2019,623.0,623.0,2507.0,2507.0,0.0,2507.0,0.0,0.0,0.0
02,Alaska,2020,725.0,725.0,2586.0,2586.0,0.0,2586.0,0.0,0.0,0.0
02,Alaska,2021,798.0,798.0,2605.0,2605.0,0.0,2605.0,0.0,0.0,0.0
04,Arizona,1994,6555.0,6566.0,35962.0,35962.0,0.0,35962.0,0.0,0.0,0.0
04,Arizona,1995,7250.0,7285.0,41992.0,41992.0,0.0,41992.0,0.0,0.0,0.0
04,Arizona,1996,8093.0,8111.0,45549.0,45549.0,0.0,45549.0,0.0,0.0,0.0
04,Arizona,1997,7242.0,7258.0,37568.0,37568.0,0.0,37568.0,0.0,0.0,0.0
04,Arizona,1998,7321.0,7331.0,38526.0,38526.0,0.0,38526.0,0.0,0.0,0.0
04,Arizona,1999,6193.0,6201.0,34833.0,34833.0,0.0,34833.0,0.0,0.0,0.0
04,Arizona,2000,7846.0,7862.0,40409.0,40409.0,0.0,40409.0,0.0,0.0,0.0
04,Arizona,2001,7134.0,7148.0,38852.0,38852.0,0.0,38852.0,0.0,0.0,0.0
04,Arizona,2002,6645.0,6667.0,37043.0,37043.0,0.0,37043.0,0.0,0.0,0.0
04,Arizona,2003,6643.0,6647.0,35326.0,35326.0,0.0,35326.0,0.0,0.0,0.0
04,Arizona,2004,6287.0,6293.0,34958.0,34958.0,0.0,34958.0,0.0,0.0,0.0
04,Arizona,2005,7441.0,7464.0,42099.0,42099.0,0.0,42099.0,0.0,0.0,0.0
04,Arizona,2006,11076.0,11102.0,61028.0,61028.0,0.0,61028.0,0.0,0.0,0.0
04,Arizona,2007,9411.0,9437.0,46720.0,46720.0,0.0,46720.0,0.0,0.0,0.0
04,Arizona,2008,7709.0,7722.0,42359.0,42359.0,0.0,42359.0,0.0,0.0,0.0
04,Arizona,2009,6938.0,6957.0,35748.0,35748.0,0.0,35748.0,0.0,0.0,0.0
04,Arizona,2010,5910.0,5919.0,30763.0,30763.0,0.0,30763.0,0.0,0.0,0.0
04,Arizona,2011,5763.0,5770.0,28912.0,28912.0,0.0,28912.0,0.0,0.0,0.0
04,Arizona,2012,5842.0,5843.0,30073.0,30073.0,0.0,30073.0,0.0,0.0,0.0
04,Arizona,2013,5973.0,5976.0,30006.0,30006.0,0.0,30006.0,0.0,0.0,0.0
04,Arizona,2014,5722.0,5726.0,28102.0,28102.0,0.0,28102.0,0.0,0.0,0.0
04,Arizona,2015,6108.0,6110.0,31765.0,31765.0,0.0,31765.0,0.0,0.0,0.0
04,Arizona,2016,7012.0,7019.0,33419.0,33419.0,0.0,33419.0,0.0,0.0,0.0
04,Arizona,2017,7208.0,7210.0,35783.0,35783.0,0.0,35783.0,0.0,0.0,0.0
04,Arizona,2018,7048.0,7056.0,33860.0,33860.0,0.0,33860.0,0.0,0.0,0.0
04,Arizona,2019,6984.0,6985.0,31802.0,31802.0,0.0,31802.0,0.0,0.0,0.0
04,Arizona,2020,6960.0,6960.0,34926.0,34926.0,0.0,34926.0,0.0,0.0,0.0
04,Arizona,2021,8110.0,8113.0,34305.0,34305.0,0.0,34305.0,0.0,0.0,0.0
05,Arkansas,1994,3854.0,3873.0,17725.0,17725.0,0.0,17725.0,0.0,0.0,0.0
05,Arkansas,1995,4125.0,4128.0,18722.0,18722.0,0.0,18722.0,0.0,0.0,0.0
05,Arkansas,1996,3877.0,3894.0,16751.0,16751.0,0.0,16751.0,0.0,0.0,0.0
05,Arkansas,1997,3639.0,3647.0,15784.0,15784.0,0.0,15784.0,0.0,0.0,0.0
05,Arkansas,1998,3394.0,3401.0,13725.0,13725.0,0.0,13725.0,0.0,0.0,0.0
05,Arkansas,1999,3439.0,3439.0,14147.0,14147.0,0.0,14147.0,0.0,0.0,0.0
05,Arkansas,2000,3480.0,3507.0,15640.0,15640.0,0.0,15640.0,0.0,0.0,0.0
05,Arkansas,2001,3499.0,3504.0,15659.0,15659.0,0.0,15659.0,0.0,0.0,0.0
05,Arkansas,2002,3335.0,3336.0,14691.0,14691.0,0.0,14691.0,0.0,0.0,0.0
05,Arkansas,2003,3360.0,3362.0,15049.0,15049.0,0.0,15049.0,0.0,0.0,0.0
05,Arkansas,2004,3622.0,3623.0,14797.0,14797.0,0.0,14797.0,0.0,0.0,0.0
05,Arkansas,2005,3841.0,3843.0,15625.0,15625.0,0.0,15625.0,0.0,0.0,0.0
05,Arkansas,2006,5171.0,5175.0,18682.0,18682.0,0.0,18682.0,0.0,0.0,0.0
05,Arkansas,2007,4293.0,4294.0,15929.0,15929.0,0.0,15929.0,0.0,0.0,0.0
05,Arkansas,2008,4493.0,4498.0,15373.0,15373.0,0.0,15373.0,0.0,0.0,0.0
05,Arkansas,2009,4115.0,4116.0,14777.0,14777.0,0.0,14777.0,0.0,0.0,0.0
05,Arkansas,2010,3293.0,3293.0,12360.0,12360.0,0.0,12360.0,0.0,0.0,0.0
05,Arkansas,2011,3907.0,3907.0,13137.0,13137.0,0.0,13137.0,0.0,0.0,0.0
05,Arkansas,2012,3727.0,3728.0,13995.0,13995.0,0.0,13995.0,0.0,0.0,0.0
05,Arkansas,2013,3556.0,3558.0,13020.0,13020.0,0.0,13020.0,0.0,0.0,0.0
05,Arkansas,2014,3027.0,3037.0,11220.0,11220.0,0.0,11220.0,0.0,0.0,0.0
05,Arkansas,2015,3398.0,3402.0,12203.0,12203.0,0.0,12203.0,0.0,0.0,0.0
05,Arkansas,2016,3597.0,3600.0,12202.0,12202.0,0.0,12202.0,0.0,0.0,0.0
05,Arkansas,2017,3514.0,3518.0,11775.0,11775.0,0.0,11775.0,0.0,0.0,0.0
05,Arkansas,2018,3480.0,3485.0,13013.0,13013.0,0.0,13013.0,0.0,0.0,0.0
05,Arkansas,2019,3525.0,3528.0,12742.0,12742.0,0.0,12742.0,0.0,0.0,0.0
05,Arkansas,2020,3403.0,3405.0,12563.0,12563.0,0.0,12563.0,0.0,0.0,0.0
05,Arkansas,2021,3411.0,3413.0,11856.0,11856.0,0.0,11856.0,0.0,0.0,0.0
06,California,1994,52161.0,52298.0,284841.0,284841.0,0.0,284841.0,0.0,0.0,0.0
06,California,1995,51526.0,51650.0,276790.0,276790.0,0.0,276790.0,0.0,0.0,0.0
06,California,1996,54654.0,54779.0,301169.0,301169.0,0.0,301169.0,0.0,0.0,0.0
06,California,1997,54307.0,54404.0,312072.0,312072.0,0.0,312072.0,0.0,0.0,0.0
06,California,1998,53400.0,53548.0,312767.0,312767.0,0.0,312767.0,0.0,0.0,0.0
06,California,1999,55910.0,56000.0,293626.0,293626.0,0.0,293626.0,0.0,0.0,0.0
06,California,2000,58376.0,58475.0,339693.0,339693.0,0.0,339693.0,0.0,0.0,0.0
06,California,2001,58991.0,59091.0,298514.0,298514.0,0.0,298514.0,0.0,0.0,0.0
06,California,2002,55651.0,55724.0,279675.0,279675.0,0.0,279675.0,0.0,0.0,0.0
06,California,2003,56462.0,56565.0,278407.0,278407.0,0.0,278407.0,0.0,0.0,0.0
06,California,2004,56776.0,56808.0,279208.0,279208.0,0.0,279208.0,0.0,0.0,0.0
06,California,2005,60779.0,60820.0,296490.0,296490.0,0.0,296490.0,0.0,0.0,0.0
06,California,2006,63335.0,63382.0,280884.0,280884.0,0.0,280884.0,0.0,0.0,0.0
06,California,2007,59372.0,59414.0,244881.0,244881.0,0.0,244881.0,0.0,0.0,0.0
06,California,2008,54047.0,54071.0,230746.0,230746.0,0.0,230746.0,0.0,0.0,0.0
06,California,2009,45391.0,45407.0,190612.0,190612.0,0.0,190612.0,0.0,0.0,0.0
06,California,2010,42365.0,42386.0,181730.0,181730.0,0.0,181730.0,0.0,0.0,0.0
06,California,2011,45374.0,45388.0,195096.0,195096.0,0.0,195096.0,0.0,0.0,0.0
06,California,2012,46792.0,46802.0,214966.0,214966.0,0.0,214966.0,0.0,0.0,0.0
06,California,2013,48211.0,48234.0,218918.0,218918.0,0.0,218918.0,0.0,0.0,0.0
06,California,2014,53825.0,53847.0,241291.0,241291.0,0.0,241291.0,0.0,0.0,0.0
06,California,2015,54038.0,54052.0,251253.0,251253.0,0.0,251253.0,0.0,0.0,0.0
06,California,2016,53987.0,54006.0,248710.0,248710.0,0.0,248710.0,0.0,0.0,0.0
06,California,2017,56359.0,56403.0,263909.0,263909.0,0.0,263909.0,0.0,0.0,0.0
06,California,2018,57511.0,57534.0,253706.0,253706.0,0.0,253706.0,0.0,0.0,0.0
06,California,2019,57334.0,57351.0,251300.0,251300.0,0.0,251300.0,0.0,0.0,0.0
06,California,2020,59171.0,59180.0,252719.0,252719.0,0.0,252719.0,0.0,0.0,0.0
06,California,2021,57809.0,57827.0,224822.0,224822.0,0.0,224822.0,0.0,0.0,0.0
08,Colorado,1994,8683.0,8702.0,33696.0,33696.0,0.0,33696.0,0.0,0.0,0.0
08,Colorado,1995,8932.0,8957.0,33768.0,33768.0,0.0,33768.0,0.0,0.0,0.0
08,Colorado,1996,8656.0,8669.0,33046.0,33046.0,0.0,33046.0,0.0,0.0,0.0
08,Colorado,1997,8835.0,8872.0,35703.0,35703.0,0.0,35703.0,0.0,0.0,0.0
08,Colorado,1998,8984.0,9009.0,33914.0,33914.0,0.0,33914.0,0.0,0.0,0.0
08,Colorado,1999,8350.0,8373.0,29446.0,29446.0,0.0,29446.0,0.0,0.0,0.0
08,Colorado,2000,9256.0,9269.0,37051.0,37051.0,0.0,37051.0,0.0,0.0,0.0
08,Colorado,2001,9663.0,9688.0,35104.0,35104.0,0.0,35104.0,0.0,0.0,0.0
08,Colorado,2002,8912.0,8945.0,31434.0,31434.0,0.0,31434.0,0.0,0.0,0.0
08,Colorado,2003,8965.0,8988.0,31341.0,31341.0,0.0,31341.0,0.0,0.0,0.0
08,Colorado,2004,9506.0,9520.0,32715.0,32715.0,0.0,32715.0,0.0,0.0,0.0
08,Colorado,2005,10081.0,10108.0,37803.0,37803.0,0.0,37803.0,0.0,0.0,0.0
08,Colorado,2006,10052.0,10061.0,37079.0,37079.0,0.0,37079.0,0.0,0.0,0.0
08,Colorado,2007,9849.0,9858.0,35393.0,35393.0,0.0,35393.0,0.0,0.0,0.0
08,Colorado,2008,9395.0,9402.0,34666.0,34666.0,0.0,34666.0,0.0,0.0,0.0
08,Colorado,2009,7711.0,7733.0,27623.0,27623.0,0.0,27623.0,0.0,0.0,0.0
08,Colorado,2010,6744.0,6752.0,26252.0,26252.0,0.0,26252.0,0.0,0.0,0.0
08,Colorado,2011,6940.0,6940.0,28281.0,28281.0,0.0,28281.0,0.0,0.0,0.0
08,Colorado,2012,7019.0,7022.0,27944.0,27944.0,0.0,27944.0,0.0,0.0,0.0
08,Colorado,2013,7897.0,7904.0,29980.0,29980.0,0.0,29980.0,0.0,0.0,0.0
08,Colorado,2014,8312.0,8318.0,31499.0,31499.0,0.0,31499.0,0.0,0.0,0.0
08,Colorado,2015,8732.0,8750.0,34828.0,34828.0,0.0,34828.0,0.0,0.0,0.0
08,Colorado,2016,9594.0,9594.0,35189.0,35189.0,0.0,35189.0,0.0,0.0,0.0
08,Colorado,2017,10461.0,10478.0,38573.0,38573.0,0.0,38573.0,0.0,0.0,0.0
08,Colorado,2018,9646.0,9683.0,36559.0,36559.0,0.0,36559.0,0.0,0.0,0.0
08,Colorado,2019,10023.0,10042.0,37872.0,37872.0,0.0,37872.0,0.0,0.0,0.0
08,Colorado,2020,10021.0,10028.0,38136.0,38136.0,0.0,38136.0,0.0,0.0,0.0
08,Colorado,2021,10231.0,10236.0,35367.0,35367.0,0.0,35367.0,0.0,0.0,0.0
09,Connecticut,1994,4046.0,4050.0,17455.0,17455.0,0.0,17455.0,0.0,0.0,0.0
09,Connecticut,1995,4577.0,4582.0,20775.0,20775.0,0.0,20775.0,0.0,0.0,0.0
09,Connecticut,1996,4635.0,4642.0,19803.0,19803.0,0.0,19803.0,0.0,0.0,0.0
09,Connecticut,1997,4699.0,4709.0,21624.0,21624.0,0.0,21624.0,0.0,0.0,0.0
09,Connecticut,1998,3964.0,3969.0,18443.0,18443.0,0.0,18443.0,0.0,0.0,0.0
09,Connecticut,1999,3800.0,3812.0,18697.0,18697.0,0.0,18697.0,0.0,0.0,0.0
09,Connecticut,2000,3812.0,3814.0,17295.0,17295.0,0.0,17295.0,0.0,0.0,0.0
09,Connecticut,2001,4043.0,4047.0,16691.0,16691.0,0.0,16691.0,0.0,0.0,0.0
09,Connecticut,2002,3893.0,3897.0,16009.0,16009.0,0.0,16009.0,0.0,0.0,0.0
09,Connecticut,2003,3921.0,3923.0,16211.0,16211.0,0.0,16211.0,0.0,0.0,0.0
09,Connecticut,2004,3707.0,3710.0,13673.0,13673.0,0.0,13673.0,0.0,0.0,0.0
09,Connecticut,2005,4048.0,4051.0,15312.0,15312.0,0.0,15312.0,0.0,0.0,0.0
09,Connecticut,2006,4302.0,4307.0,15483.0,15483.0,0.0,15483.0,0.0,0.0,0.0
09,Connecticut,2007,4097.0,4100.0,16037.0,16037.0,0.0,16037.0,0.0,0.0,0.0
09,Connecticut,2008,3879.0,3879.0,15356.0,15356.0,0.0,15356.0,0.0,0.0,0.0
09,Connecticut,2009,3253.0,3253.0,12656.0,12656.0,0.0,12656.0,0.0,0.0,0.0
09,Connecticut,2010,2692.0,2694.0,10986.0,10986.0,0.0,10986.0,0.0,0.0,0.0
09,Connecticut,2011,3067.0,3068.0,13080.0,13080.0,0.0,13080.0,0.0,0.0,0.0
09,Connecticut,2012,3418.0,3421.0,14465.0,14465.0,0.0,14465.0,0.0,0.0,0.0
09,Connecticut,2013,3625.0,3625.0,14798.0,14798.0,0.0,14798.0,0.0,0.0,0.0
09,Connecticut,2014,3451.0,3452.0,14390.0,14390.0,0.0,14390.0,0.0,0.0,0.0
09,Connecticut,2015,3536.0,3536.0,13281.0,13281.0,0.0,13281.0,0.0,0.0,0.0
09,Connecticut,2016,3794.0,3798.0,13857.0,13857.0,0.0,13857.0,0.0,0.0,0.0
09,Connecticut,2017,3513.0,3513.0,13933.0,13933.0,0.0,13933.0,0.0,0.0,0.0
09,Connecticut,2018,3619.0,3620.0,14244.0,14244.0,0.0,14244.0,0.0,0.0,0.0
09,Connecticut,2019,3322.0,3322.0,13367.0,13367.0,0.0,13367.0,0.0,0.0,0.0
09,Connecticut,2020,4197.0,4206.0,14314.0,14314.0,0.0,14314.0,0.0,0.0,0.0
09,Connecticut,2021,4631.0,4632.0,14343.0,14343.0,0.0,14343.0,0.0,0.0,0.0
11,District of Columbia,1994,1110.0,1111.0,6735.0,6735.0,0.0,6735.0,0.0,0.0,0.0
11,District of Columbia,1995,1162.0,1166.0,7160.0,7160.0,0.0,7160.0,0.0,0.0,0.0
11,District of Columbia,1996,1271.0,1278.0,7057.0,7057.0,0.0,7057.0,0.0,0.0,0.0
11,District of Columbia,1997,937.0,937.0,5738.0,5738.0,0.0,5738.0,0.0,0.0,0.0
11,District of Columbia,1998,762.0,763.0,3753.0,3753.0,0.0,3753.0,0.0,0.0,0.0
11,District of Columbia,1999,664.0,664.0,5477.0,5477.0,0.0,5477.0,0.0,0.0,0.0
11,District of Columbia,2000,1841.0,1843.0,12559.0,12559.0,0.0,12559.0,0.0,0.0,0.0
11,District of Columbia,2001,1195.0,1196.0,7534.0,7534.0,0.0,7534.0,0.0,0.0,0.0
11,District of Columbia,2002,1162.0,1164.0,5304.0,5304.0,0.0,5304.0,0.0,0.0,0.0
11,District of Columbia,2003,1107.0,1107.0,5863.0,5863.0,0.0,5863.0,0.0,0.0,0.0
11,District of Columbia,2004,1117.0,1118.0,6584.0,6584.0,0.0,6584.0,0.0,0.0,0.0
11,District of Columbia,2005,1120.0,1121.0,4956.0,4956.0,0.0,4956.0,0.0,0.0,0.0
11,District of Columbia,2006,1125.0,1126.0,6140.0,6140.0,0.0,6140.0,0.0,0.0,0.0
11,District of Columbia,2007,1054.0,1054.0,5460.0,5460.0,0.0,5460.0,0.0,0.0,0.0
11,District of Columbia,2008,976.0,976.0,4980.0,4980.0,0.0,4980.0,0.0,0.0,0.0
11,District of Columbia,2009,808.0,808.0,4958.0,4958.0,0.0,4958.0,0.0,0.0,0.0
11,District of Columbia,2010,953.0,954.0,5869.0,5869.0,0.0,5869.0,0.0,0.0,0.0
11,District of Columbia,2011,883.0,883.0,5433.0,5433.0,0.0,5433.0,0.0,0.0,0.0
11,District of Columbia,2012,961.0,961.0,6184.0,6184.0,0.0,6184.0,0.0,0.0,0.0
11,District of Columbia,2013,1101.0,1102.0,6937.0,6937.0,0.0,6937.0,0.0,0.0,0.0
11,District of Columbia,2014,1409.0,1410.0,6814.0,6814.0,0.0,6814.0,0.0,0.0,0.0
11,District of Columbia,2015,943.0,946.0,5338.0,5338.0,0.0,5338.0,0.0,0.0,0.0
11,District of Columbia,2016,1106.0,1106.0,8048.0,8048.0,0.0,8048.0,0.0,0.0,0.0
11,District of Columbia,2017,1269.0,1269.0,6742.0,6742.0,0.0,6742.0,0.0,0.0,0.0
11,District of Columbia,2018,1547.0,1547.0,7942.0,7942.0,0.0,7942.0,0.0,0.0,0.0
11,District of Columbia,2019,1429.0,1429.0,6622.0,6622.0,0.0,6622.0,0.0,0.0,0.0
11,District of Columbia,2020,1373.0,1373.0,5511.0,5511.0,0.0,5511.0,0.0,0.0,0.0
11,District of Columbia,2021,1293.0,1293.0,4330.0,4330.0,0.0,4330.0,0.0,0.0,0.0
10,Delaware,1994,1279.0,1282.0,5444.0,5444.0,0.0,5444.0,0.0,0.0,0.0
10,Delaware,1995,1330.0,1333.0,6010.0,6010.0,0.0,6010.0,0.0,0.0,0.0
10,Delaware,1996,1376.0,1377.0,5812.0,5812.0,0.0,5812.0,0.0,0.0,0.0
10,Delaware,1997,1460.0,1462.0,6427.0,6427.0,0.0,6427.0,0.0,0.0,0.0
10,Delaware,1998,1367.0,1368.0,5467.0,5467.0,0.0,5467.0,0.0,0.0,0.0
10,Delaware,1999,1436.0,1438.0,5370.0,5370.0,0.0,5370.0,0.0,0.0,0.0
10,Delaware,2000,1455.0,1456.0,6673.0,6673.0,0.0,6673.0,0.0,0.0,0.0
10,Delaware,2001,1547.0,1547.0,8168.0,8168.0,0.0,8168.0,0.0,0.0,0.0
10,Delaware,2002,1159.0,1162.0,5992.0,5992.0,0.0,5992.0,0.0,0.0,0.0
10,Delaware,2003,1317.0,1317.0,5597.0,5597.0,0.0,5597.0,0.0,0.0,0.0
10,Delaware,2004,1436.0,1436.0,6492.0,6492.0,0.0,6492.0,0.0,0.0,0.0
10,Delaware,2005,1334.0,1334.0,6172.0,6172.0,0.0,6172.0,0.0,0.0,0.0
10,Delaware,2006,1618.0,1618.0,8022.0,8022.0,0.0,8022.0,0.0,0.0,0.0
10,Delaware,2007,1309.0,1309.0,6304.0,6304.0,0.0,6304.0,0.0,0.0,0.0
10,Delaware,2008,1225.0,1225.0,6202.0,6202.0,0.0,6202.0,0.0,0.0,0.0
10,Delaware,2009,947.0,947.0,5493.0,5493.0,0.0,5493.0,0.0,0.0,0.0
10,Delaware,2010,847.0,847.0,3971.0,3971.0,0.0,3971.0,0.0,0.0,0.0
10,Delaware,2011,916.0,916.0,4994.0,4994.0,0.0,4994.0,0.0,0.0,0.0
10,Delaware,2012,1007.0,1008.0,4860.0,4860.0,0.0,4860.0,0.0,0.0,0.0
10,Delaware,2013,1075.0,1078.0,4795.0,4795.0,0.0,4795.0,0.0,0.0,0.0
10,Delaware,2014,1102.0,1102.0,4696.0,4696.0,0.0,4696.0,0.0,0.0,0.0
10,Delaware,2015,1207.0,1207.0,4666.0,4666.0,0.0,4666.0,0.0,0.0,0.0
10,Delaware,2016,1326.0,1326.0,5866.0,5866.0,0.0,5866.0,0.0,0.0,0.0
10,Delaware,2017,1302.0,1302.0,4964.0,4964.0,0.0,4964.0,0.0,0.0,0.0
10,Delaware,2018,1604.0,1604.0,6287.0,6287.0,0.0,6287.0,0.0,0.0,0.0
10,Delaware,2019,1327.0,1327.0,4797.0,4797.0,0.0,4797.0,0.0,0.0,0.0
10,Delaware,2020,1426.0,1426.0,6085.0,6085.0,0.0,6085.0,0.0,0.0,0.0
10,Delaware,2021,1387.0,1387.0,4757.0,4757.0,0.0,4757.0,0.0,0.0,0.0
12,Florida,1994,32099.0,32210.0,155114.0,155114.0,0.0,155114.0,0.0,0.0,0.0
12,Florida,1995,32123.0,32222.0,154837.0,154837.0,0.0,154837.0,0.0,0.0,0.0
12,Florida,1996,32641.0,32747.0,147938.0,147938.0,0.0,147938.0,0.0,0.0,0.0
12,Florida,1997,30868.0,30903.0,150566.0,150566.0,0.0,150566.0,0.0,0.0,0.0
12,Florida,1998,27139.0,27208.0,149390.0,149390.0,0.0,149390.0,0.0,0.0,0.0
12,Florida,1999,27946.0,28100.0,154400.0,154400.0,0.0,154400.0,0.0,0.0,0.0
12,Florida,2000,34848.0,34853.0,164905.0,164905.0,0.0,164905.0,0.0,0.0,0.0
12,Florida,2001,33616.0,33629.0,145623.0,145623.0,0.0,145623.0,0.0,0.0,0.0
12,Florida,2002,33742.0,33760.0,141281.0,141281.0,0.0,141281.0,0.0,0.0,0.0
12,Florida,2003,37921.0,37929.0,150005.0,150005.0,0.0,150005.0,0.0,0.0,0.0
12,Florida,2004,41236.0,41248.0,154286.0,154286.0,0.0,154286.0,0.0,0.0,0.0
12,Florida,2005,43532.0,43540.0,174136.0,174136.0,0.0,174136.0,0.0,0.0,0.0
12,Florida,2006,48950.0,48967.0,177212.0,177212.0,0.0,177212.0,0.0,0.0,0.0
12,Florida,2007,41275.0,41285.0,152734.0,152734.0,0.0,152734.0,0.0,0.0,0.0
12,Florida,2008,35839.0,35849.0,143001.0,143001.0,0.0,143001.0,0.0,0.0,0.0
12,Florida,2009,29549.0,29567.0,121064.0,121064.0,0.0,121064.0,0.0,0.0,0.0
12,Florida,2010,29049.0,29067.0,116305.0,116305.0,0.0,116305.0,0.0,0.0,0.0
12,Florida,2011,31586.0,31631.0,125506.0,125506.0,0.0,125506.0,0.0,0.0,0.0
12,Florida,2012,32740.0,32770.0,133596.0,133596.0,0.0,133596.0,0.0,0.0,0.0
12,Florida,2013,32989.0,33004.0,135660.0,135660.0,0.0,135660.0,0.0,0.0,0.0
12,Florida,2014,33262.0,33270.0,136017.0,136017.0,0.0,136017.0,0.0,0.0,0.0
12,Florida,2015,35802.0,35811.0,140122.0,140122.0,0.0,140122.0,0.0,0.0,0.0
12,Florida,2016,37453.0,37466.0,140088.0,140088.0,0.0,140088.0,0.0,0.0,0.0
12,Florida,2017,36565.0,36571.0,134744.0,134744.0,0.0,134744.0,0.0,0.0,0.0
12,Florida,2018,36922.0,36935.0,133300.0,133300.0,0.0,133300.0,0.0,0.0,0.0
12,Florida,2019,38443.0,38448.0,135888.0,135888.0,0.0,135888.0,0.0,0.0,0.0
12,Florida,2020,37867.0,37871.0,134202.0,134202.0,0.0,134202.0,0.0,0.0,0.0
12,Florida,2021,44538.0,44562.0,142171.0,142171.0,0.0,142171.0,0.0,0.0,0.0
13,Georgia,1994,12443.0,12455.0,63248.0,63248.0,0.0,63248.0,0.0,0.0,0.0
13,Georgia,1995,11974.0,11993.0,61338.0,61338.0,0.0,61338.0,0.0,0.0,0.0
13,Georgia,1996,11772.0,11777.0,58664.0,58664.0,0.0,58664.0,0.0,0.0,0.0
13,Georgia,1997,12030.0,12041.0,56275.0,56275.0,0.0,56275.0,0.0,0.0,0.0
13,Georgia,1998,13023.0,13040.0,68234.0,68234.0,0.0,68234.0,0.0,0.0,0.0
13,Georgia,1999,12856.0,12877.0,66486.0,66486.0,0.0,66486.0,0.0,0.0,0.0
13,Georgia,2000,12089.0,12096.0,62412.0,62412.0,0.0,62412.0,0.0,0.0,0.0
13,Georgia,2001,13453.0,13470.0,66335.0,66335.0,0.0,66335.0,0.0,0.0,0.0
13,Georgia,2002,13915.0,13953.0,65996.0,65996.0,0.0,65996.0,0.0,0.0,0.0
13,Georgia,2003,12937.0,12981.0,57770.0,57770.0,0.0,57770.0,0.0,0.0,0.0
13,Georgia,2004,11828.0,11846.0,52496.0,52496.0,0.0,52496.0,0.0,0.0,0.0
13,Georgia,2005,13488.0,13496.0,60927.0,60927.0,0.0,60927.0,0.0,0.0,0.0
13,Georgia,2006,13432.0,13445.0,59859.0,59859.0,0.0,59859.0,0.0,0.0,0.0
13,Georgia,2007,13912.0,13932.0,61692.0,61692.0,0.0,61692.0,0.0,0.0,0.0
13,Georgia,2008,12577.0,12594.0,54832.0,54832.0,0.0,54832.0,0.0,0.0,0.0
13,Georgia,2009,9783.0,9792.0,47175.0,47175.0,0.0,47175.0,0.0,0.0,0.0
13,Georgia,2010,8823.0,8830.0,39765.0,39765.0,0.0,39765.0,0.0,0.0,0.0
13,Georgia,2011,9476.0,9480.0,40135.0,40135.0,0.0,40135.0,0.0,0.0,0.0
13,Georgia,2012,10117.0,10129.0,43966.0,43966.0,0.0,43966.0,0.0,0.0,0.0
13,Georgia,2013,9953.0,9961.0,42345.0,42345.0,0.0,42345.0,0.0,0.0,0.0
13,Georgia,2014,10277.0,10281.0,41540.0,41540.0,0.0,41540.0,0.0,0.0,0.0
13,Georgia,2015,11623.0,11627.0,51419.0,51419.0,0.0,51419.0,0.0,0.0,0.0
13,Georgia,2016,12963.0,12966.0,53036.0,53036.0,0.0,53036.0,0.0,0.0,0.0
