region,demographic-type,demographic,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
00,Age,Ages 20-34,0.0028366581609906515,0.0027118780712216857,0.002564273713108713,0.0025605168132888803,0.0022396960344826127,0.002259293033339163,0.0023720588481388697,0.0023478560893921687,0.0025016426163011847,0.002663461394955328,0.0023694659039580003,0.002395592420224226,0.002634953642238393,0.002436173667606115,0.002550569756411663,0.002734169430872489,0.002295868499104832,0.001824836303490844,0.0022085115678974207,0.002406699308243705,0.0021633178831589332,0.0024413436190924335,0.002304978776120495,0.0023989188565410146,0.002848514188189796,0.002738903079902972
00,Age,Ages 35-44,0.0031125914523041074,0.002714867017047118,0.003054231874437185,0.0027216768275975553,0.002748199755366293,0.0027024848585505638,0.002886045309937702,0.003551378266830618,0.0031118238181930607,0.0029917530595272943,0.0029996275137963704,0.0033300094628714747,0.003390267832045787,0.00396233683035724,0.003988053614904759,0.0032756976841618757,0.0034052644095703445,0.0031165074837871975,0.003342698832928082,0.004046896403902761,0.0035076010403464627,0.003538528924945968,0.0036144401768812033,0.0032712941713642996,0.0040983279202436345,0.004292705820243246
00,Age,Ages 45-54,0.0036454680565789687,0.0028362720268091716,0.002842784369020857,0.0027574716113232135,0.002992332481480613,0.0029674482932509788,0.0031088074324796054,0.0031191652482520536,0.003145571868422479,0.002614630093042875,0.003495796531524112,0.003453812817080756,0.0034566843030330954,0.0036081237703025583,0.003526561811641497,0.0037390905257743616,0.0033731027217700645,0.003587394645754911,0.0036196575048618373,0.0037461298179841777,0.0036134863523425396,0.003916510381892045,0.0037693059767982735,0.003591083363778998,0.004939332211214833,0.004351847204653093
00,Age,Ages 55-64,0.003411021302432334,0.0031159183597268573,0.003304405390555526,0.002840888564709954,0.0033522589604569326,0.0031608622659989815,0.0030109282814329338,0.003470210981851471,0.0037233783171846868,0.003309401729704163,0.0034240390741963897,0.0031000977500695304,0.003576623090303462,0.003963272212726438,0.003872515014267174,0.003276545557367775,0.003374837109813539,0.0030503454057725196,0.0036973905361267125,0.003707928051000679,0.003518526229196383,0.0038464582214313993,0.0036668319291408885,0.0033929927209718075,0.004130007380201545,0.0036536708271050922
00,Education,College Graduate,0.0029063742987063914,0.0025408450022966697,0.002731013165769008,0.00248780795778005,0.0024559899139530972,0.0028871334139891356,0.002891790998834966,0.0027745168605113587,0.0031560373080351764,0.002823250645005374,0.002881920516088248,0.002916899162790896,0.002919826648836163,0.0031361183827083587,0.003042457136934197,0.0029109373686549466,0.002679913108785774,0.0026543703446039913,0.0029395228743341454,0.0031598327333513246,0.002775197957616102,0.0029184744632101862,0.0027832251844950875,0.002864913664455495,0.003512909911711805,0.003033163126017435
00,Education,High School Graduate,0.003098478747259919,0.002684841524725654,0.0029017331718275037,0.0027393555776298864,0.002799591182803756,0.0024564635421790485,0.0026497765331066282,0.0029376756647741054,0.0027298320342794904,0.002704007557900519,0.002844636274482812,0.0029736210052565934,0.0033509695322207845,0.003596076084503188,0.0031512797328050973,0.003200958300696006,0.0031883254686130907,0.0026269174729875652,0.003247870137576533,0.0033076384044101004,0.0030153345562136274,0.0035219540043810007,0.003515947620437499,0.00338445063008362,0.004006424145543003,0.003795392809831697
00,Education,Less than High School,0.0038066092287849284,0.0035254931202619256,0.003094365849499459,0.003124434667566359,0.003224084816403419,0.002979325526028974,0.0034104617682469977,0.004070758084819638,0.003864744793319422,0.0035521821625675103,0.0036202130182541627,0.004190884934866704,0.004554008251516943,0.004641090033224311,0.005766749275511848,0.005353692662629669,0.004827631430269644,0.004497213686571142,0.00474858390327799,0.004689289085121647,0.0053174546051452595,0.005739208468357421,0.005645161117764108,0.00428665265261437,0.005713948965219471,0.006354386023300355
00,Education,Some College,0.003187470845446046,0.002871127944817024,0.002870259165644945,0.0026629351762322106,0.0026868097499155637,0.0024734069298337005,0.0023938858259099317,0.0029158990077662434,0.0026511407337179264,0.0026558582935389975,0.0029808946246006308,0.002496251282576262,0.002676579776830193,0.0027159012839680103,0.0029822160113053505,0.0026091798233665764,0.0024754495478849447,0.0023129634457519405,0.002346044457000303,0.003078656085611324,0.002693419152097564,0.0027514559076228175,0.0026032334613670994,0.0025001640156614847,0.0036945298919927793,0.0037305082670486735
00,Nativity,Immigrant,0.00360737242247497,0.0032744762008538,0.0031385834377508255,0.0032327390630150794,0.0032221966337644243,0.0031243862581158467,0.003606266046548121,0.003757913153885474,0.004104212300726665,0.003322631578929269,0.0038420798669482953,0.004632766548744409,0.005213087375810873,0.00513960133124814,0.006154036036532231,0.005524663499641443,0.004924067860327494,0.004292076093974883,0.00524038241314217,0.005330512816323562,0.005165714608664442,0.005550375412324213,0.005298451663445705,0.004380215679264407,0.005904162667450895,0.005778558361755451
00,Nativity,Native-Born,0.003097676557101158,0.002728381590261931,0.002826491217353909,0.0026109233242669993,0.0026350009419938473,0.002607137790833793,0.0026483236570656625,0.0028871324828155564,0.002816941397915445,0.0027583786277416236,0.002820913058903158,0.0026892424409992953,0.0027992856847094258,0.00302235986013083,0.0028258708535929536,0.0027492470570326883,0.0026300149641228,0.0024619250413168703,0.0026544609122250845,0.0029233366994364253,0.0026231436421587954,0.0028358510985191454,0.0027457252087267807,0.0027790702113841092,0.003411506109791097,0.003159556000488018
00,Race,Asian,0.0029217217835742866,0.0022636467362226755,0.0025497948308695617,0.00239831900743801,0.002225620478096276,0.0029598131623102555,0.0025616712716333995,0.003042112260242351,0.002800343195079185,0.0026382090815746354,0.0031155825846232096,0.0032050555208080873,0.0034651071500345874,0.0031709852200088188,0.0036977813789301904,0.0033278156074093334,0.0031352590451074296,0.002850980279332941,0.0033903458216377057,0.002914409089148037,0.0033734400968065824,0.003261535833618997,0.0031617297881016923,0.0030799328820726095,0.003688266104313453,0.003533145384225178
