region,demographic-type,demographic,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
00,,,1.40116329907213,0.19936146628684542,0.5275706810893849,1.0945331496053625,1.2852499955710857,0.10231521562998075,-1.7220700627066994,-0.23264113620744728,0.3733523643541165,-0.03656824328119279,0.9690783202661177,0.06058264726497731,-0.040920634868036265,-1.8699371574636887,-1.402068477027034,-0.9600246290172378,-0.30114204330176525,-0.9836201269827058,0.0882190920017284,1.447566279714077,1.1875219930734626,1.4687258965668037,1.254571728181367,1.158719988208066,-0.0824753554924749,2.1417968512412853
01,,,,,-0.5378992829158242,-0.32492543168230714,-3.8501517188487617,-3.2479277054326148,-2.7286986484878235,-1.8038945020457544,-1.2531212624940862,-2.7651212681441066,-1.6812950009874752,-3.4427304096612317,-3.194200674395281,-4.9896701784926405,-3.03801710717706,-4.115681775435829,-2.633152136730444,-4.2165617512824864,-3.9759045769213683,-3.7180028026025447,-2.6482457955481875,-1.6679159100526384,-1.9628487161505395,0.4024659247459009,-1.995415070580847,-2.598984514999808
02,,,,,5.950599447822703,3.96111254614776,4.837929941757722,2.7306983705812042,4.75699676660017,4.888853501886182,3.379764526136658,1.887169359289377,0.2600158048263346,-0.4796327159834235,0.3602309138071536,-1.350358509912803,-0.6228215905069898,1.5803767644973887,1.0783480531904703,2.306827868802651,1.5139297579370623,1.356707037290392,-0.5913860379677554,0.8531417957387102,1.6753029257199628,4.170709646316393,3.0923595569740594,1.8810812201136997
04,,,,,3.8321695058309713,0.8368636619558305,3.112530503973504,0.962086741282871,0.1173607761280806,0.003759334036684936,0.12965528755097078,1.3875250860018664,2.1598874225908147,0.7087692762507727,1.276520741255556,1.83862770987278,0.3533519686673223,-0.19091568337124398,0.0037212697138271356,-0.7290743063375712,-0.3277539047511376,-0.28821745704242335,1.9944506223580147,2.8825222491442393,0.4664695154366527,0.9855957975078927,0.8560599493739026,2.4121805816435096
05,,,,,0.12618184482594474,0.3257076854484331,1.0412676410636137,1.7731919728887036,0.31697129185982376,-0.0022964679341281324,-0.8247181364270564,1.5971181492692614,2.4261808534977307,1.6715931734048552,1.0811278750247337,-0.7240434442672785,-2.08638786822005,-2.012981311089904,0.42577340983244827,-1.4332178755781944,-2.1036191689221786,-1.0751723428782274,-1.0344857455462586,-0.6234100916029024,-0.1969397038069237,0.4387358884452803,1.1099099751914463,2.7848424263546825
06,,,,,0.7447263959703121,1.2632560886550723,1.9657658518985834,0.7937821362685938,0.42922318529510894,1.9890324164286257,3.221082516147209,2.3254333298615077,2.48952255965166,1.2701623824913995,1.4041402671321437,1.7072378250769078,0.20197803607582676,2.295819995765227,3.9915639682355755,4.189365277767687,2.149125816437434,2.8740799312347596,4.135715181410145,5.937552872217844,5.517744622258725,4.937055087004599,4.133403520798328,3.932886369210739
08,,,,,4.527845937135911,3.192197626103851,4.4007666582066705,3.6846921067673115,2.484487964590467,2.755021257541298,2.291399288308396,3.7013489998718336,3.4534985765042054,2.7736668390426975,1.43774350700308,-1.0120510471065185,-0.13484677332976203,0.2943450260714805,2.775632206674995,1.6592697287446665,2.1814594738307034,1.634052513845155,2.4102884882161515,2.123358332250426,2.4345784516069635,1.2759648912786425,0.744291051596759,2.880199670588074
09,,,,,-2.3309729003250457,0.03007827792806772,0.6497164775452235,0.12462078374950925,-0.5840131834388078,-2.7162059579896143,-3.1889068657533373,-2.3699923203628366,-0.6938429111150263,-1.208949442371865,-0.6966327092078302,-2.927772103044669,-6.1918339328417,0.7247691506170155,0.08927106181290956,-1.034794109930402,-0.4449785287151393,-0.39152421038137386,-1.6678223369524856,-1.778953877437385,-2.134694350915822,-7.67106767748842,1.142130913586311,-1.1510731021254954
10,,,,,0.45661756494524774,-0.4037860127754296,1.3555798890014938,2.5758279421600996,-2.4293132642015536,-0.8007411187354038,-0.5741266899658892,-2.0365280926488243,-2.6605285522869977,-5.932719738119452,-2.645043088009063,-2.874094201401747,-3.372029003465988,-1.3889973772071844,-1.9148649504402753,0.428632586720437,2.1326062243827755,-0.23545631186834715,-2.001969837906278,-1.4346728343355974,0.45462308685669056,-0.1561882419402183,-0.6177137705886188,0.024837251426859996
11,,,,,0.35475371584718257,-3.506526668456784,6.992045088640137,-2.5182985557115054,-1.7317490545962726,-0.5121728143619351,0.3379835627515071,-2.567162694410986,-1.1640524536341055,1.1705230145129657,1.6762869606806274,0.17247622562232623,1.54919724252749,-1.1214969605083465,1.7154479899285184,0.2190524515574518,-0.8905494454850881,-3.502249571665256,-1.875845450405971,-1.2827378092636357,0.38166418289890547,-1.7067652993994795,-1.3576819606626649,-3.3561505831345158
