region,demographic-type,demographic,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
00,Race,Black,,,0.6716339820813954,0.7217013191472162,0.7598052132281908,0.7940430383173854,0.7433086853239459,0.6966793068820163,0.6827061431344511,0.6894007342362679,0.705029222502814,0.7167873414908138,0.7586414401690078,0.7376700871667827,0.7324517111706639,0.6851771017392667,0.6969890478165349,0.7159203203379815,0.740265301057955,0.7677852002306894,0.76310100353421,0.8006424231107795,0.804995585974846,0.8199373300048906,0.7568579238279102,0.7352677201387584
00,Race,Latino,,,0.8049708590191953,0.8142598066702043,0.8372467011914765,0.844418557356866,0.8208871215995089,0.7883220657066726,0.7636544340596451,0.7576900823601344,0.7777765904535499,0.7842040228821588,0.7916506037018293,0.7372072160868314,0.7018489207468751,0.6797721450166367,0.7088173656861768,0.731560849517963,0.7483702491114261,0.7677787699452758,0.8059820360218456,0.8368581435761467,0.8446762558610844,0.8446319975879715,0.8033759308909648,0.7957720700368315
00,Race,White,,,0.8172276965427959,0.8244284001913469,0.844549875053639,0.8499403494201058,0.8277559039904308,0.801868181108086,0.7898742361554191,0.7967651202919814,0.8061300030992392,0.806996734735438,0.8080202901180051,0.782135820098908,0.7587383245407714,0.7388261495937057,0.7539527067873318,0.76880534509693,0.7858361119021268,0.8067960044058397,0.8360963025801125,0.8531673709826193,0.8571914363816567,0.8576190967857585,0.815048815458619,0.7997528486410624
00,Sex,Men,,,0.7539967673197462,0.7699725707476559,0.7929596050553714,0.7947153410885264,0.7654918219319752,0.7333014741864732,0.7225895152544023,0.7308256750400949,0.7400058121249108,0.7437830734625868,0.7507461609883673,0.7282017538143942,0.7040980441792173,0.6784246646111572,0.6969627259121792,0.7236805406062888,0.752178725111546,0.7804633213515878,0.8074939196303181,0.8215019196254191,0.8261053471694898,0.8254003510227893,0.7828273513682907,0.7655700169473424
00,Sex,Women,,,0.8725484120362186,0.8730688891098839,0.8950875403095483,0.9100422947286736,0.8965161043793471,0.8680247400338424,0.8566440164419165,0.8617993748874563,0.8757796528149514,0.8830470000524749,0.8921248643863432,0.8729533720505859,0.8579024126958273,0.8413843384462268,0.849456064317376,0.8395664185474745,0.8415027455645322,0.8456869938629475,0.8729944557473123,0.8880548551044555,0.8998008505565983,0.9058491694366996,0.8492757515870019,0.830650553972799
00,,,0.8111275907193234,0.7953697006753253,0.808415285662937,0.839230236056743,0.864330384239142,0.8299308541591055,0.7684001264002794,0.7708725458756898,0.792707868064222,0.7906860454413241,0.8078623042556532,0.8016345090847441,0.8073594980733392,0.7384224087943979,0.7415488707862968,0.7410291523214485,0.78387205965957,0.7820190425021044,0.7956691900758223,0.840129036239543,0.8625333015948765,0.8437415164280484,0.8616118258521831,0.8686452175918666,0.6975032985088684,0.8087278281098861
00,Veteran Status,Non-Veterans,,,0.8083286102565516,0.8130100099727714,0.8336386272371074,0.8429040421249431,0.8237833264795972,0.791615463425686,0.7774773004328145,0.7835410850111145,0.8008560119801418,0.805546599754685,0.8109194030054797,0.7829556657271403,0.7624580603297085,0.7417144564612007,0.7596275064623201,0.7731816383676232,0.7922278589435767,0.8087020325384288,0.8349543226159216,0.8497365650228921,0.8585326504040905,0.8606857762918835,0.811634860136553,0.7936498048657811
00,Veteran Status,Veterans,,,0.7751179285937105,0.8178660265011269,0.8580235343869104,0.8458715128956743,0.7819952994958852,0.7545907128297618,0.7491565599027282,0.7698836347929058,0.7414969577274255,0.7387832119591703,0.7526982751224378,0.7800537248805011,0.7599586193924077,0.7171527734631358,0.6873497224015805,0.6980842988185469,0.7003789114221709,0.7572643158693878,0.7951356425471617,0.8216120591307167,0.7887774881634323,0.7854301031743164,0.748500279540684,0.7337205264682698
01,,,,,0.7763766331139269,0.8258454010596297,0.7550919567984747,0.7582601541069436,0.768165500844499,0.860497904461944,0.8415389382002902,0.7918088250653289,0.7357884289376035,0.7404134822956304,0.7520008963081276,0.7972891520965771,0.803366875675354,0.7112607454851262,0.7355578549467373,0.643164119797954,0.6896708770261638,0.6644928034252713,0.7212942734875063,0.7890550123928687,0.8410899328422311,0.8971163422541285,0.7987252418799127,0.772192229292787
02,,,,,0.7333133294888624,0.7224642195676173,0.752432935005973,0.7602643339601749,0.8387664058837588,0.8186547431707693,0.8072182732353225,0.7868250308901058,0.8245515997648526,0.8339983212289986,0.7801070822227086,0.7567805596488117,0.760061827026877,0.8056537249225886,0.7945515994087925,0.7880974995403381,0.7409956933870813,0.7131898284250967,0.7239072447176634,0.7924643603674326,0.8249811407372523,0.8534163832902198,0.7844297780199333,0.7760596448841149
04,,,,,0.8295280373785028,0.8218690298380893,0.8869665588761396,0.8185290957438726,0.7874155946484415,0.7412986026727494,0.7691638837581539,0.7383879405237014,0.7370206719143328,0.7567984341908565,0.8153039434425416,0.8399608768006871,0.7989170242963571,0.7085040710668294,0.719364676235344,0.7498134276640366,0.8085018837067793,0.8077809121931031,0.8267526083474612,0.8960096583552817,0.8568396553211985,0.8782823613545997,0.8142284617678003,0.7843225181537056
05,,,,,0.8099423135864717,0.7867251468195912,0.8500491167191728,0.8987531987824231,0.8826582175133955,0.8025002140059573,0.7621756141344904,0.8050320261821353,0.7516626538728084,0.7901537262225437,0.7856402092027183,0.7725175389083389,0.7328851770632484,0.7155881887573835,0.8294541481875045,0.824973470102067,0.8248777473829753,0.8137137044581273,0.8195777380685442,0.8416411854360172,0.8454549668393482,0.8674938131461287,0.91071539676332,0.9305558508523588
06,,,,,0.7388751338672902,0.7468648378977439,0.7883223280489172,0.8100890753271769,0.8229272194092506,0.7968419595733994,0.7875763390994984,0.786907274480355,0.7878417531864802,0.7931113732821625,0.7747516698005089,0.7624141740600251,0.7353143502811733,0.7472656098837357,0.7570455466740308,0.7716705813129682,0.7599153987533707,0.7848594010787174,0.8249533044207161,0.8701213576048934,0.8793815229806695,0.8740870578275479,0.7968610260848097,0.7757151772448321
08,,,,,0.8185633134259865,0.8122619957059519,0.8590021606256917,0.8953284933782317,0.8927160342486654,0.8423105970505942,0.8050246905348878,0.8179016564250912,0.8311670476700078,0.8276361701716907,0.804377581403719,0.7449731941858575,0.7371991118439398,0.7084114074304405,0.7957456893798273,0.7590339387322688,0.8489710093510218,0.8508390983699604,0.8718367920960594,0.8358365037600821,0.8042606039773911,0.8540857496238701,0.7695100458026521,0.7258552914725188
09,,,,,0.8226375935665865,0.7829052270834079,0.7698620056236924,0.8020901582667834,0.7729522800747571,0.7648092928486047,0.7349550594328097,0.7986679686098938,0.7996165420197409,0.8238739841797128,0.8175248394527069,0.776186601731569,0.7604888171878725,0.738593491702102,0.7690345967453434,0.7686442692593048,0.7488230950134428,0.7629607435876419,0.8111839331620843,0.8185628565464067,0.8732991032777596,0.7509606399231531,0.7447575307307838,0.6937836271900372
10,,,,,0.8298479242215184,0.9119453547625623,0.9379413926888384,0.9332595246700622,0.9332595246700622,0.9411460689683823,0.8995186364047819,0.813237509241242,0.7249579323859892,0.8048695436873549,0.8182434464745558,0.8392336412355542,0.7853412001431259,0.7933753249759286,0.8550456675203,0.8734016273213462,0.8359785088348679,0.8621673006786033,0.8608609950194506,0.9340968135874531,0.9340968135874531,0.8900232217149989,0.8529340517438948,0.7999199505803297
11,,,,,0.8070019458496448,0.6842494372736057,0.6246326154720464,0.6311031523842537,0.755498072345298,0.7862693639830797,0.78405898043422,0.8146592080498762,0.7510874349907711,0.8108849459868938,0.8230051043850605,0.8231850447211474,0.7719381133816888,0.7539525095220418,0.7766089136529555,0.7687590034628391,0.7049754037447306,0.7427493752055723,0.7200726264323594,0.7450548446993371,0.7400354472494182,0.7140402990335343,0.7719426442340757,0.766178483103728
12,,,,,0.7943976540441712,0.8166488805271617,0.8614389358718325,0.8810761538157535,0.8622996352913295,0.8179386305183888,0.8008862011899529,0.8238540270211452,0.8369667129817281,0.840870350102355,0.8516842851249864,0.813076614661321,0.7559293598628564,0.6977507144166277,0.7364209208094105,0.7734103490771206,0.8030914517061838,0.795424476732182,0.8331206612686923,0.8538065705299372,0.8671861954134599,0.8826583103934363,0.8572224814479936,0.8607507915851534
13,,,,,0.8638991246011192,0.8323859082298077,0.8082233775221735,0.7402843518608836,0.7605321727964927,0.7772250264445093,0.8552576546006444,0.8508939140448671,0.8719215605502374,0.8632906245668689,0.8580397731770008,0.759392672668997,0.7459957718349552,0.6957934704008143,0.6970884902865867,0.6465442266085196,0.6967258207496574,0.7672116008988241,0.8659559873743591,0.8729863146523469,0.9091802793316988,0.8842790638649718,0.839568794504345,0.8156446474787676
15,,,,,0.8306733009949259,0.7623694402822722,0.7852356432548538,0.7429576263651801,0.8437565576734878,0.861344779050584,0.8765766406459509,0.8646318882272457,0.8475558903224446,0.8587601913564429,0.8502653617004127,0.8322108882848008,0.8062601147341134,0.8399280358898857,0.8370016812894847,0.9013877701578271,0.8892801455892174,0.8869250407423261,0.8463323289942121,0.8135946961192652,0.8872842485642497,0.8839323951250702,0.8440541591464469,0.7982699762570635
16,,,,,0.7911887834532165,0.738625163449671,0.7744991494705277,0.7832734832651503,0.8129753123418734,0.8240681828605142,0.8644559370221746,0.8608344187092088,0.8275880459133207,0.8062112976824268,0.8150236337579387,0.7657621169424859,0.7017853733088938,0.707437291979908,0.7650801292438536,0.852383642381298,0.9032690193608892,0.8936278124512476,0.893129133282918,0.8393937094592351,0.8789628447850154,0.8720831796244367,0.8800302659746801,0.8932669314973886
17,,,,,0.7848097244551667,0.8174817448296837,0.8627942642384187,0.934670059938934,0.8265846254980397,0.7649890406365993,0.6980673908071234,0.7381638769320732,0.7509101903982366,0.7667248160970331,0.764112083684708,0.7382021110365664,0.7219820395269633,0.7158297549781677,0.77423920800201,0.809543372647723,0.863859821523497,0.822212076084991,0.7879571474935307,0.7409631704217442,0.7946394305369241,0.8375106959230724,0.7848100428721573,0.7372005388204498
18,,,,,0.8725533047515343,0.8601372545276398,0.807251843954392,0.8952860753655484,0.8629312595722599,0.8446073221686081,0.7702593664073513,0.751843264766245,0.7474223651662006,0.7113381215996638,0.749063460644026,0.7765377802701737,0.8334453994732799,0.7644193529129465,0.7946022953851474,0.7217509800075622,0.7519800321514447,0.7497990632929851,0.8022460995016633,0.8340566861899963,0.8678597391113274,0.9031652739951737,0.8103286880897801,0.763256463060093
19,,,,,0.8523927451942223,0.8562135346703057,0.8698104319462905,0.8649991470490463,0.8169038121396409,0.7654081881411997,0.7112518650626218,0.7372278083299774,0.7970667427993566,0.8499615779815451,0.9029227730736621,0.8882653642253121,0.8821486382226934,0.8601350976759065,0.8442855584999408,0.8345545072065779,0.8687034652107327,0.895860592574016,0.9252999953191442,0.9397601958900178,0.9362367076524553,0.8533705370479693,0.8311880330830252,0.8687606202984043
20,,,,,0.8530695688466131,0.8420738860982534,0.9298812550779604,0.8872218681970298,0.8621196127597397,0.764114888712539,0.7670364811908605,0.8131709031043597,0.8341884685094391,0.8476141773769967,0.8646193130526479,0.8497774587246223,0.8548634392868206,0.8251585975762321,0.9169876105463791,0.8995893655579282,0.9011784962544875,0.8124481468036038,0.8245820856520117,0.8015593850943605,0.8451801716743769,0.881328227500786,0.8947152400062395,0.8634629388775877
21,,,,,0.7633245058200863,0.8675343459569281,0.9484798010551252,0.9061457854014648,0.8228162803359615,0.7580751648783152,0.8130790002314242,0.8964085052969275,0.8835301952630337,0.8331078476622773,0.7267049712693519,0.7454236190331286,0.7191311947126633,0.7405082782706917,0.7075734170831093,0.72416832670472,0.6934862557531632,0.7586365031096413,0.799454268101338,0.8590312273793727,0.8538391202004864,0.8483942884692534,0.7944636041731846,0.7229070288274372
22,,,,,0.7935998565958698,0.8444897181612193,0.8703844841353048,0.86094594019389,0.831190685143684,0.8014749919880817,0.7783142843066376,0.7717006941274981,0.7730091584106219,0.8187963185208248,0.8214961183602502,0.781877801102687,0.7772186794972044,0.7638311191982109,0.8127094615816518,0.8612093871359269,0.8917010741776433,0.8635848646811518,0.7972506598656549,0.7555211478196376,0.7189653543820708,0.726966091669353,0.769245873943718,0.825420743749835
23,,,,,0.7776530495153459,0.7649739796892443,0.8133439137334317,0.8394638652359211,0.8655881609216521,0.809244209513483,0.7818297086482011,0.7917991048328407,0.8217096293200111,0.8487526995523943,0.8428537282871836,0.7961344092440359,0.7436152990150308,0.7180521450250268,0.7577115602243393,0.804257598145233,0.8042644429956344,0.7767719189756792,0.7521659233217689,0.7834846464922789,0.876161169519642,0.8840282612702423,0.8556342755409575,0.7910855087873947
24,,,,,0.8003114161718524,0.7711589636247488,0.7723515664545206,0.7846273819837671,0.7514351275738624,0.7290794033666104,0.8020143048486865,0.798314076895223,0.8000466161089032,0.7825446764184827,0.7568762877558441,0.7464339404644847,0.7479932715307399,0.7567005703814061,0.780321772254941,0.7986197920942101,0.8432230288594659,0.8230193350462649,0.7311096243962479,0.7592047885516123,0.7649919391940267,0.8556061782343628,0.7928756851900065,0.8071787092308571
25,,,,,0.7972152120044261,0.7117454932122605,0.8054516262477631,0.7955024877394307,0.8141159201672487,0.7033261683844324,0.6567233134990751,0.6712513059586159,0.7260321633627909,0.7514879071614967,0.7472835995605371,0.7325816622576141,0.7434714235881345,0.7927592682055025,0.8054382468661078,0.7415032289058593,0.7342191864935966,0.7566569064320167,0.8539484540167516,0.8863034648195253,0.846299800977004,0.7860703062523603,0.6596606978945995,0.6873642628355204
26,,,,,0.8040106518356888,0.8105642756451359,0.8269667607024164,0.8189603972737055,0.7919910080265714,0.7614199639964241,0.7364803988987524,0.7557362941258009,0.7953442272384722,0.8231179495559156,0.8251439200523866,0.785273266562033,0.7425761928506089,0.7313455569601363,0.730486096829714,0.7806377429368286,0.7639589190355099,0.8199698523700248,0.8418558364278637,0.8758459585788319,0.8527573678699779,0.8256647660086355,0.7430289613161382,0.651230338377562
27,,,,,0.826238733247942,0.8609023813198537,0.8848098703040392,0.8977421174401536,0.869683306877981,0.8471563086258577,0.806958033762332,0.7942193758000818,0.8309155047060908,0.7922500061777858,0.764561557469587,0.6802514149029193,0.673973893703291,0.6961050614147185,0.7328159733768405,0.7922471930829361,0.7381929761311646,0.7523963571274818,0.7864910961350761,0.880434064840587,0.8395983976214332,0.8159302956742295,0.6646506227497356,0.7630229705834571
28,,,,,0.7286658946078178,0.839989309543999,0.8489635591926765,0.8105244806729712,0.7230719136884742,0.7186286912666754,0.7565867001115903,0.8352975796793123,0.7842775232069731,0.7667313218281667,0.788978459500143,0.7141146157019224,0.7100770083998574,0.6940312859777951,0.779795948447079,0.8317316966597262,0.7973439947900394,0.8125026280016231,0.7856623876784835,0.8252676772498856,0.8632695775117464,0.8637891342851599,0.8387309407444933,0.8193475723772856
29,,,,,0.8127769371398276,0.8575330551456967,0.889151384506849,0.9187711702926901,0.8594616212460352,0.8116373755277732,0.8071736351263326,0.7613562651831948,0.741840415205483,0.7115823620299064,0.7312877730032373,0.7611099210848367,0.7704632847674038,0.7874120737346454,0.7824155462138948,0.8232015675485022,0.7679097254569237,0.8299778299721168,0.8320162633448205,0.8847291497608328,0.839563966241594,0.80807123180927,0.7902300134930416,0.8166267223916116
30,,,,,0.8137588357435184,0.7926269787405743,0.8407246501340837,0.8529958114124034,0.892997781853253,0.8679078191069326,0.8649470036370239,0.8684331758733158,0.89250023834489,0.8818478793593642,0.8536045744407811,0.7480019482834556,0.7698921766766267,0.7385503982867377,0.8365564585517223,0.8436084727572403,0.8402996110691087,0.8411531235684194,0.8393066756784515,0.8623540801077861,0.8542191886523861,0.8558563735820083,0.7815266650337827,0.7575796201997039
31,,,,,0.8450163129153553,0.9097679355362382,0.8926690737186367,0.8974017216632393,0.9015820710703174,0.9382091902945798,0.9190939370899641,0.8816408572008895,0.8519501756853387,0.8692894509477432,0.9248598277272219,0.9312375896196144,0.8825721531958471,0.8289987808065314,0.8541266594100074,0.8596537452590741,0.8872937608350676,0.9029171776533892,0.9144138786858399,0.9403472354991623,0.9248617783550314,0.9005073544228933,0.8238181822519394,0.7754133541780924
32,,,,,0.79614019065597,0.6828102394175782,0.6548546407190945,0.7218890119890947,0.8115382946520299,0.8379426150754994,0.8746286181723724,0.8259999514661717,0.8333198047562039,0.7937348949463372,0.7797305437084985,0.7572630474761786,0.700207584295593,0.7253391438939976,0.6925448844473889,0.718566907629716,0.7927436004367941,0.8739802097914993,0.9213522135038636,0.8680646537252027,0.8581840342762534,0.8262419753461426,0.7991299749356311,0.7635485348088301
33,,,,,0.8515914720667808,0.8084728357658554,0.8229536223336562,0.8725597414049254,0.8400050633773931,0.8483376280688099,0.8360219357876647,0.8951988966892218,0.8214429244870532,0.8064270427301116,0.7611932689279902,0.7969886832358434,0.753360619883123,0.7134134866550439,0.680577739374904,0.7129441809497855,0.7257303268214911,0.7760585183042464,0.7740350001719598,0.8278928755777465,0.8508686954371449,0.9102055154081526,0.8273406502580527,0.7227088623187679
34,,,,,0.8657239497682242,0.8534438985800735,0.8359863367814286,0.7954534910419969,0.7557425830352708,0.7767750925265963,0.7629614993170364,0.7979287137377499,0.7874682762119671,0.8285148083519777,0.863201566628322,0.8616723682341633,0.8275662785459298,0.7549335200970239,0.6887946485333779,0.7216439252190393,0.7614079420030212,0.8522185712247589,0.8802493915851088,0.855317738413215,0.8695268262394557,0.8490770898111158,0.7984274063541367,0.7226895321468437
35,,,,,0.8264618146369447,0.8301694350568742,0.8370816255621606,0.8908435881513509,0.8747029890570711,0.7806560515214294,0.7559198651085443,0.7713763406771581,0.8338360718792038,0.8262706039548684,0.8071279732226536,0.8114337221851127,0.7496727452768007,0.7821322772736622,0.7498229418668334,0.7946385902838027,0.7417795237965125,0.8105981889227829,0.7993328058626825,0.7597654349226163,0.6946710754361861,0.7538756625225349,0.8075173519331251,0.8309119908176643
36,,,,,0.7817484509469872,0.8021752374169884,0.8433229647968171,0.851301854510179,0.8222327995800489,0.7880690647480458,0.7714962978348984,0.7703158651491364,0.8245217768260521,0.8418872312668518,0.8678021487228396,0.8120785518205214,0.7848324436230065,0.7639073868936098,0.7943255704839195,0.8132143150394805,0.8183471747444205,0.8295730976836023,0.841030579136167,0.8696255109999393,0.8703370152149166,0.8931236407754911,0.8388448243805423,0.8185456470267457
37,,,,,0.8347959293483305,0.8694968698206881,0.8574499471177003,0.8697064520653567,0.7899877341251474,0.7466083513701295,0.681361585605745,0.6989964867460404,0.7442151357846282,0.7724491628342355,0.8073826279834799,0.7875761542114117,0.7830464287300236,0.7341245714381547,0.7043546344859376,0.7550429149777395,0.7915912776959407,0.8256148319239901,0.838759589370265,0.8720007683650784,0.9035401616382224,0.8746353414910125,0.8040263145224547,0.7646539703030855
38,,,,,0.8140116230822452,0.8299073139245734,0.8492747838754421,0.8894067248976838,0.8631030746896178,0.7818833939913198,0.8106195814033214,0.8335289368262138,0.8540692571182512,0.7717518125530386,0.781639747443494,0.8386782500877277,0.8475189712515476,0.8647232978029519,0.8568075540905924,0.9280309042257051,0.8945087592511993,0.908397475246456,0.8729639723832902,0.8826122339456076,0.8823205357514525,0.927300525607548,0.9512283214916567,0.9129162249457085
39,,,,,0.8433467692917521,0.8433987259859123,0.8793805100346767,0.816054217314298,0.801860419622033,0.7124623678869093,0.7457729093558062,0.7311119919911956,0.7573850759369766,0.7692576002669219,0.761795117637643,0.741649191395247,0.7102393592987472,0.7339812919444055,0.7525748079529446,0.8338487469892787,0.891930293519974,0.9068260623994204,0.8822217543070955,0.8258913959695328,0.81395752774285,0.7585211479003552,0.7339061494906304,0.7376580637714022
40,,,,,0.8802355387758336,0.8915366407871188,0.8374398473559066,0.8625778035481059,0.7998241537941945,0.8487704042026688,0.7951871658202228,0.8255571940402072,0.801133574836148,0.8218234491000368,0.8816780284721766,0.9020314641091455,0.8853602206195154,0.7745766385188363,0.7502865470840995,0.7484186256415644,0.8191948144963752,0.8472036694845725,0.8949262397037255,0.8772627919932234,0.8538588669133166,0.8257176066774826,0.8390038510119932,0.8455852143481059
41,,,,,0.829677795939546,0.8332444226494452,0.8325303099242882,0.830242171805326,0.8289412558217603,0.7970171289423315,0.7649731915296729,0.7282596083964746,0.7617391475994891,0.787957913461674,0.7975831231547387,0.7695907783210526,0.7459958739276996,0.7615870855050474,0.7124523937554863,0.7687678228297011,0.7260441151148163,0.7583307779362837,0.7607131756941587,0.8003380275675808,0.8993824662599459,0.8996174227509203,0.8572197741078069,0.7661440569937698
42,,,,,0.7754807170929348,0.8267107073791764,0.9113174820648698,0.8872862553993454,0.8450026917891312,0.8117850818737254,0.8259278044085273,0.7748931374365807,0.7705016600918725,0.7225516866570477,0.7675827315327227,0.7649803086170267,0.8280136255648497,0.8143385468072989,0.7942449364171179,0.7163201758958947,0.715119642459122,0.7556447048284047,0.8299834944198473,0.8470801666957147,0.8652183688914596,0.8726638110993473,0.8308452031852859,0.7790688604694994
44,,,,,0.7455923614540865,0.7968006433732274,0.7490799373026099,0.7930481793712624,0.7245627323850353,0.6733654855928385,0.71605396186062,0.715657985301887,0.7497703573650035,0.7268535947794433,0.7486011907613731,0.7238755527758599,0.6614565094873878,0.6824051838806762,0.7842465847879992,0.8326007896196771,0.8776004552897175,0.873023235064891,0.804158599669965,0.6872116419752774,0.7246393867262091,0.8396778395439458,0.8071066699912297,0.6694220576308502
45,,,,,0.8767240557040319,0.8961934262413895,0.8839268763275152,0.9184233380139114,0.7967468319749539,0.8255597830663199,0.8075972464602629,0.8481215056382769,0.8581176554835888,0.856888654439104,0.9029093838196033,0.8676049443389449,0.785199452582788,0.6777775591882914,0.5753221320673918,0.6057009924670622,0.7258618385760979,0.7980366404463473,0.795575029748765,0.7764709379418323,0.8331187148866862,0.8486849168626781,0.8524675109856478,0.8400253018695483
46,,,,,0.8589111906560883,0.8491303684651083,0.8889008575568876,0.9052548903082328,0.9400993477671243,0.9296185795404904,0.9241688511113847,0.9312691108339554,0.8742046184733505,0.8651311845706061,0.8658877976470946,0.896323418926435,0.8663011317253128,0.8182941562273496,0.8295457455513117,0.8399383791388694,0.869146722665893,0.8436518558697763,0.8967968563237513,0.9273242499504324,0.9405277676501324,0.9618506009196469,0.8297400433347694,0.847355255144369
47,,,,,0.9350196284930514,0.9294649824876385,0.9102619988539278,0.930541042498303,0.9248044749941996,0.9024170007989917,0.8581824797307952,0.7394658323859634,0.7548923581495891,0.7336802870865561,0.8281730929059568,0.6629940042537076,0.616181190754917,0.5569328553657602,0.6641702204150822,0.6173288805554981,0.6997273587087239,0.78203917602979,0.8865760900950357,0.8939376924925065,0.8810718685254856,0.9147575981629767,0.8802073717640649,0.8114236067297688
