region,demographic-type,demographic,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
00,,,0.7884480154074995,0.7820877305514862,0.7853681359348179,0.8013266663037646,0.7912707231569127,0.7839369635153366,0.7571797366002333,0.783494737608688,0.7927420231395377,0.7894445413190653,0.8005198610761742,0.7826695751938592,0.772895990359583,0.7524320034693387,0.766534055709748,0.7856032662908576,0.7942676985793742,0.7923496835192533,0.79580497423828,0.7971274355649959,0.7961647852999664,0.796403386204111,0.7910474221517935,0.7943618896010881,0.7837572661685634,0.8155750540627874
01,,,0.802179724449928,0.7972678916827853,0.821526936212405,0.8149540979980091,0.7753682487725041,0.770428500249128,0.7831041744085222,0.8006153117974204,0.8011502692119432,0.7937752726381571,0.8044093374204198,0.7947065592635213,0.7947124618687154,0.7559757402782733,0.7755334281650071,0.7708686931029162,0.7967515364354697,0.7910692339205244,0.7941690178691387,0.7951757972199509,0.8075257173795344,0.8007746933505487,0.791243654822335,0.8137034258564642,0.7857786792878071,0.7790123456790123
02,,,0.7883414295628036,0.7886056971514243,0.7860230547550432,0.7935714285714286,0.7917656373713381,0.7488226059654631,0.7636211232187762,0.7992957746478874,0.7856567284448026,0.7671022290545734,0.7617529880478088,0.7325676784249385,0.7896959459459459,0.7460050462573591,0.7545909849749582,0.7920883164673413,0.7699805068226121,0.7966549295774648,0.7908333333333334,0.7844827586206896,0.7447916666666666,0.777988614800759,0.773936170212766,0.8194675540765392,0.7945845004668534,0.8018794048551292
04,,,0.7996969409982005,0.7906797776827704,0.793342709798406,0.7658155654996929,0.7843322818086225,0.7605725971370143,0.7365165112834364,0.7702434625788999,0.7813787935556388,0.8178722526055102,0.8067234266654963,0.7804127979182683,0.7315778445205001,0.7205523964256701,0.7252294758514197,0.7529291900152827,0.7753890253890254,0.7652859960552268,0.7852990811925745,0.7715541961384057,0.7828241867171307,0.7782715292675452,0.7614067704702145,0.7796900552916439,0.7686770722836793,0.816660577274388
05,,,0.7800705467372134,0.7701170117011701,0.7765779184509403,0.7908303817394726,0.7860165593376265,0.7699963807455664,0.7667812556540619,0.7955646664181886,0.7870056497175141,0.7793486041517538,0.7930500602098745,0.7886156008432889,0.782,0.7503766194636939,0.7275521760232972,0.7458552759898576,0.779835390946502,0.7696763202725724,0.7720742817098809,0.788670608430288,0.7784409477301502,0.7835933568193256,0.7840729696544466,0.7769586833533345,0.7713629653928161,0.8022745735174655
06,,,0.7599048838485458,0.7335093237474725,0.7597090357346067,0.7805882290997547,0.7787215230355362,0.7647665179752424,0.7525167411211869,0.7878538012203484,0.8008656193120339,0.7878305084745763,0.8045124684435483,0.7785042876655863,0.7706068746413394,0.7847202427860029,0.7462247068544204,0.7916992869384906,0.827377555744571,0.8403876057192703,0.7995905834186284,0.8052920306956536,0.8077978140666787,0.820252715321883,0.8041240072033807,0.8102039185488148,0.8149299820466787,0.8231565320782063
08,,,0.7818794576377459,0.7892271662763466,0.7840884139647223,0.8014281592613964,0.787145121775472,0.7664319248826291,0.7381740923576829,0.7668939863608184,0.777353959172141,0.7740733211357322,0.7822336659156743,0.7816874522779333,0.778816199376947,0.7389760475175932,0.7441667921119975,0.7642219499387363,0.7985412474849095,0.7940708949292641,0.7939350180505416,0.7837410665200659,0.7889197391360496,0.7982686094007194,0.8118744313011829,0.7876203100685839,0.7801084396735857,0.818713133827588
09,,,0.871084686774942,0.8351294611616515,0.7682110513190707,0.8690213392200147,0.8806792106470858,0.817476580796253,0.8265431257664532,0.783830523130134,0.8171570780266433,0.7910855063674954,0.806312769010043,0.780537737136618,0.7958172812328013,0.7666007346708109,0.6848719188013533,0.863251155624037,0.8238841978287093,0.7847297506582004,0.819150510581619,0.8218971497511688,0.7806712962962963,0.7932857520486386,0.7839582474934762,0.6918460534898891,0.8704620462046204,0.8114460909555442
10,,,0.8188223452440866,0.7955301949595815,0.8134135855546002,0.7932263814616756,0.8163878163878164,0.828693790149893,0.7280701754385965,0.7844827586206896,0.799910071942446,0.7937759336099585,0.7830275229357798,0.6933906922174423,0.7763507528786536,0.7533512064343163,0.7632800412583806,0.7777777777777778,0.7467018469656992,0.7906205589767883,0.8437783832879201,0.8010064043915828,0.7657577112203845,0.7846595570139459,0.7780656303972366,0.7883161512027491,0.7609053497942386,0.8242353852109949
11,,,0.8164739884393064,0.7666232073011734,0.8034883720930233,0.7341513292433538,0.863768115942029,0.722888555722139,0.7007682976142338,0.7419072615923009,0.7625835189309577,0.7358744394618834,0.7571059431524548,0.7619870410367171,0.758988015978695,0.7183881426586383,0.7837696335078534,0.7344278126508933,0.8020679468242246,0.758458244111349,0.7802726543704892,0.7347150259067358,0.7495805369127517,0.7642571739920088,0.772420443587271,0.7656577764459095,0.7725271499853243,0.7489643744821872
