region,demographic-type,demographic,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
37,,,6.646739557932825,6.377316968848054,6.149859888199965,7.290900488731107,6.583462164859643,5.420747706306923,5.335806810332828,8.05342736082786,5.520888673555667,5.301532714093667,6.192926758974439,9.075418316464388,6.188765844251362,4.452267966592328,4.471334422287613,4.45607973498984,4.420750407509081,4.134065930493484,3.8449043062706743,4.225228840810371,4.709404076185539,4.527069068261307,4.501900715832749,4.63096977484162,4.893959648227312
38,,,5.029351980835878,6.074961983389666,4.500163698473589,4.364704257138821,5.734997032816581,5.4924248351490155,4.503516315452984,3.7412905417357396,4.763418928036854,5.712835228583058,5.281619655632239,5.768800683800484,6.111906126961582,4.676916783965544,3.906834737629962,5.266883140574263,10.05025842299223,8.187957387166291,8.177368894265129,7.604108924152527,4.842040523094134,5.358027504099653,4.882070493879274,4.553435284793101,4.526276314534391
39,,,6.685062395783552,6.091232192081886,5.706652040889938,5.656853267632686,5.531725448656286,5.454535555250345,5.530821697160623,5.18654128087027,5.008535003293239,4.916725695522763,5.118187424969818,4.328084735334249,4.129603588796941,3.233700781063512,3.2975900866393006,3.54423511539488,4.05968591183784,3.6284138013959786,3.4313564946090134,3.583206649745682,3.762644646852386,3.6487373120119386,3.566014387555142,3.6821483262184427,3.7959613680307136
4,,,9.934727726981388,7.95061843069122,7.951931279848924,6.934758648941254,7.854340572950436,7.368004070179883,6.871988073210032,6.422806188484101,6.299974311814937,7.272553521729547,10.201784964060387,7.576753726400572,6.772539544695035,5.657122623855577,4.815385009174094,4.50727778436104,4.6552406430654685,4.588283255668376,4.194244840546933,4.663910850236526,4.82288614784575,5.166092940269233,4.737061513065616,4.3790684539596745,4.7534151570572725
40,,,8.789181495684748,10.09719480200669,8.651195790900607,7.854479310893598,8.46610013707295,7.182659859825215,8.07920712623385,5.973365227801599,7.00123935070391,7.513955515376922,7.470319329788625,6.812224142480537,6.556597808216789,5.84924784240897,4.837040126129538,5.121187716434918,4.857267203901525,4.841412908808076,5.37183998605534,5.184550454022253,4.740558042610264,5.093968533692026,5.462110762429144,5.590892629741284,5.62602884909828
41,,,8.479845622770519,8.814245636759264,6.81412304855346,6.214309559299941,6.999721259069285,6.877864274927717,5.918443091411683,5.527465935384352,6.2432360273800285,6.4070594447805576,6.093901657993459,5.973269518165214,5.018112115747723,4.418946594549178,3.7964909885130673,4.448564011285019,4.337008377274076,4.163450154341604,3.909676012882376,4.364269862582525,4.501004406871825,5.164318682313192,5.164177120084095,4.734055252852418,4.851341751882056
42,,,5.520657808083229,6.284115868952537,6.409693155263345,5.608210502368555,6.064144489010371,4.987084284293726,6.126413922728764,5.264791964351661,4.969171011968522,4.780566088808103,4.609294251075211,4.006626266909807,3.8462499063413174,3.4947103693749466,3.191762199516016,3.631074199649061,4.210112258694562,3.924529376989865,3.7334869736141116,3.7650101769081568,3.8301476067444957,3.8233009512856984,3.6729385586444474,3.664196243255638,3.7052381185572933
44,,,6.861639760484203,6.2914918081870335,6.039829123652603,5.515175864713831,5.5243042728141765,5.5744639792951185,5.407154817799333,5.071209753748103,5.865552928170009,5.693331685263635,4.145439358251748,4.664645824565054,4.1431161807122825,3.802035977928071,3.717412157398912,3.6254957770566865,4.066863830703162,3.9011222835024046,3.818413237165889,4.068878336087267,3.9980317382211834,3.914090821684366,4.14821310287285,3.971261921101494,3.7431713373536715
45,,,8.978715557662927,7.386333016900813,5.654674955699263,9.0349366314085,6.308795511580745,7.067659369814724,5.842307125842453,6.713495443820046,6.275111786708893,6.543798227228552,5.774181608486944,7.984950867552784,5.4453569841969385,4.4380322588516625,3.993399845415388,4.037676418248825,4.214014890550931,3.6695437524138974,4.23686208917499,4.092652032793548,4.506483301223405,4.272625958224098,4.934742364317696,6.366249902402814,5.322113283915034
46,,,5.855461976548511,5.718716030007135,6.035723764104131,6.421805621445285,6.805637142055768,5.549017641812626,5.178811083918844,4.2947171051511726,5.215499561264597,5.578386910004345,5.1913520886092925,5.236078284739074,4.005636171607911,4.371384284080504,3.831328430735904,3.061029967981214,4.28160457600238,3.612658432227335,4.403335653357734,3.6967732567670737,4.079972560707118,4.023517874409418,4.070795654479697,3.217058776319463,4.225303203590836
47,,,7.965450187505435,7.506501361189824,7.123820364108369,6.922155544197552,6.442463241965461,6.138983711626353,5.5156059833834785,5.846460180320435,5.968726108388886,6.220271314394105,6.238209844162184,5.870563902840913,5.377107412974751,4.191709539727045,3.9367074247035276,4.103892134300503,4.244411671829955,4.305749314018053,4.043433468022723,4.211847062054233,4.10336427420362,4.588600731665981,4.793232236074292,4.7926733159822845,4.490887975519666
48,,,6.794037044432823,9.886872637354305,7.384783384433342,6.6888086614502615,7.145599424459855,6.660765373795089,6.674634889057678,6.311308405441422,6.288419012519546,6.656299116481196,6.618312486782724,6.510830424811901,6.148535941712875,5.210517108039224,4.885236576810899,5.2066572436183955,5.51810864091948,5.50519394329347,5.516769133506845,5.530640345254484,5.317970180992541,5.641719731772866,5.6865730313805045,5.576205806610946,5.601694424861429
49,,,10.091993330676951,10.524185483049216,9.227778906350995,9.557146371061801,9.68900896501763,8.9455120275516,9.11857502639995,8.956683446766013,8.586846992396673,9.113328252741669,9.32050475409492,9.314613514947188,7.115206030426255,5.518427007796444,5.13560179466817,4.9342946804700425,5.159153633854646,5.034786930053423,4.9038452043819305,5.580791693705386,5.148809876036698,5.124084098183772,5.6266746999413355,5.836944838329136,5.376815567594979
5,,,6.5176087016530015,6.070531969289798,5.238189704179547,5.337762928661392,5.842630520259181,5.827080169908206,5.438062445882686,5.573220356897494,5.387524248223252,5.621882300401603,6.6263585044941795,5.597388236533094,5.350395226529055,5.107629236379052,4.2409831195729994,4.484016721376477,4.746010045512376,4.536730418328039,3.795588853781368,4.134923278603972,4.092754383230576,3.9482298769385062,4.359855176522302,4.232216538913726,4.1540698269143075
50,,,6.061973956587575,5.215667429621977,4.953232425518307,4.838899059507213,4.878464874724827,4.475493406814184,4.10761696471804,5.065888925934439,4.866757000903343,4.441296491552844,4.11788881539657,3.911907499987971,4.779292190511591,3.514629083395618,3.340901356332454,3.628105618540178,3.8205369835007743,3.2513054726050363,4.296129005428541,4.283319684716962,4.233096076849935,3.776764091590533,4.334051938150869,4.245267144132348,3.0576869704995775
51,,,6.005287603816034,6.520985013873548,6.675198864846677,5.91471012006273,6.16466762372293,5.6979629532385285,5.555743869832781,5.730301587747594,5.728522555121178,6.061285939682769,6.1861742504455135,6.007482905431557,5.639372254737859,5.267011332540241,4.437105629211664,5.227032441670355,5.01925454607652,4.898922462446502,3.7879950085386906,4.9112584264073025,7.168756255866454,4.989137584336287,4.638474696651777,5.150711983653249,5.2407508099294535
53,,,6.680906675753844,6.665319176343896,6.885098036904708,6.369121502135021,6.939669524399917,6.0746222427302845,4.929986687813277,5.380141101535604,5.22120950467295,5.1819433446188095,5.486478599939442,5.386911914983115,5.152211191590177,3.828613920874412,3.495713224269335,3.7325900477644374,3.978072969663297,3.8845574767895106,4.5181514900445165,4.850455570388141,5.204961197548217,5.190640036145347,5.083953481912032,4.661523149438869,4.658800053862867
54,,,6.037388468780036,5.200886366047628,4.797288402954601,4.8222788510204495,4.278865602558023,4.310897533751397,3.778080816920662,4.425879892622338,4.75656201863207,4.596559611357809,4.726157495546832,3.996069904233904,4.202552830773077,3.2904439122728686,2.7175569060946296,2.8238954781579064,3.474660612040033,3.438670833706418,2.771576365147346,3.295784587823349,2.949171037174301,2.889922091530894,3.0028415593715208,3.178310707771182,2.9275202026908533
55,,,5.375540202210867,5.150570248487861,4.862135670158516,4.794412400851656,4.553778294339095,4.247216717358676,4.522730453198637,4.195683204290843,4.719781879882322,4.880849220885202,5.018237951253708,4.575838453689553,3.9702208617059824,3.777386270951573,3.1818081970310033,3.647493343017916,3.7197812572115887,4.073906602932599,3.855151459830219,4.102108336486754,4.250577033545207,4.1713685881593445,3.872985632483763,3.7843279975350512,3.5717867763479925
56,,,7.268004596787575,6.768808317890861,6.882822894656949,6.445971775997397,6.5446085373255105,8.199621151626278,7.961729301203759,6.721580763249003,6.841404344085515,7.5638375048866395,7.750632812096421,7.297018374352187,6.689949326335105,5.038840691541142,4.699842511873613,5.441574901418829,4.990413062527655,5.169019552602376,4.365432912583193,5.635120805036773,4.594199053430672,4.698314652350625,4.771459883206574,5.183504705758355,5.622260993804179
6,,,9.449375951666447,9.612260785488893,9.486330879639137,8.77576076136018,10.081947507496547,8.679892821981134,8.029199947935071,7.9035186605546475,7.877760791864392,8.29561998577479,7.820477506552947,6.783003875470199,6.317092971797304,5.164871546884981,4.899422291326395,5.201792883214467,5.704264693481743,5.793712502568231,6.321894888542033,6.498065357599541,6.390079719168506,6.7500545053841865,6.455366165193351,6.376102908712578,6.434934415645081
8,,,8.43118267171296,8.902785336957757,8.2550352362692,6.981749722788686,8.580928563290154,7.965091069476897,7.004489126372983,6.931962412436858,7.170690006782494,8.163625718065722,7.860948054867118,7.375723063164933,7.116139336936805,5.571784694687156,5.229477890274676,5.533763396514972,5.4130388605272035,5.710533332953758,5.93596270425549,6.42311897190468,6.4108361924929795,6.8884162808040434,6.435626950459535,6.602143248101667,6.537506377288571
9,,,5.935531822752223,6.480664296454116,5.495116112668155,5.553093092046689,5.081516171777933,4.865366380848482,4.651103621569533,4.653971373598872,3.9109360331844623,4.385569707746547,4.402892996650992,4.546575680342021,4.3403348226058425,3.57094025588697,3.0795330911504912,3.6516071892880246,4.047519757009715,4.129807131942693,4.012214134611425,3.7327974905787986,3.8816245642639573,3.9162711635780623,3.999137622076875,3.7517316277763895,3.622428525563353
